id,organization,sector,region,country,annual_consumption_mwh,current_renewable_pct,grid_carbon_intensity_gco2_kwh,esg_pressure,contract_renewal_months,data_quality,lead_score,tier,buying_stage,estimated_annual_opportunity_value,recommended_offering,rationale,esg_pressure_label
SYN-003196,Latin America Clinker Plant 3196,Cement,Latin America,Brazil,3493970.1,20.3,224.4,0.477,21.3,synthetic,53.27,B,Early / Long Horizon,7108831.57,Battery Storage,"3,493,970 MWh/yr; 80% decarbonization gap; grid 224 gCO2/kWh; early / long horizon (~21 mo to renewal); ESG pressure medium.",Medium
SYN-008573,China Paperworks 8573,Pulp & Paper,China,China,1990892.2,55.0,600.2,0.574,29.1,synthetic,53.27,B,Early / Long Horizon,4678596.67,Corporate PPA,"1,990,892 MWh/yr; 45% decarbonization gap; grid 600 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure medium.",Medium
SYN-003058,Europe Food Processing 3058,Food & Beverage,Europe,Germany,898672.2,29.1,264.1,0.951,26.3,synthetic,53.26,B,Early / Long Horizon,3091162.77,Energy Efficiency Retrofit,"898,672 MWh/yr; 71% decarbonization gap; grid 264 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure high.",High
SYN-008476,North America Semiconductor Works 8476,Semiconductor,North America,Canada,4193538.9,56.8,383.4,0.726,46.2,synthetic,53.26,B,Locked-in (long contract),10591201.85,Corporate PPA,"4,193,539 MWh/yr; 43% decarbonization gap; grid 383 gCO2/kWh; locked-in (long contract) (~46 mo to renewal); ESG pressure high.",High
SYN-002271,Oceania Pulp & Paper Mill 2271,Pulp & Paper,Oceania,New Zealand,1838057.4,35.2,366.6,0.602,25.4,synthetic,53.25,B,Early / Long Horizon,5411240.99,Energy Efficiency Retrofit,"1,838,057 MWh/yr; 65% decarbonization gap; grid 367 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-005461,Latin America Wafer Fab 5461,Semiconductor,Latin America,Brazil,3548769.1,48.7,218.1,0.501,19.7,synthetic,53.25,B,Early / Long Horizon,9911357.22,Corporate PPA,"3,548,769 MWh/yr; 51% decarbonization gap; grid 218 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-006801,Southeast Asia Chemical Park 6801,Chemicals,Southeast Asia,Singapore,3463255.2,32.6,505.7,0.398,47.1,synthetic,53.25,B,Locked-in (long contract),8372765.77,Corporate PPA,"3,463,255 MWh/yr; 67% decarbonization gap; grid 506 gCO2/kWh; locked-in (long contract) (~47 mo to renewal); ESG pressure medium.",Medium
SYN-007883,Europe Connectivity Group 7883,Telecom,Europe,Poland,4896090.3,57.0,278.8,0.871,45.8,synthetic,53.25,B,Locked-in (long contract),13454456.14,Energy Efficiency Retrofit,"4,896,090 MWh/yr; 43% decarbonization gap; grid 279 gCO2/kWh; locked-in (long contract) (~46 mo to renewal); ESG pressure high.",High
SYN-000173,Europe Data Hub 0173,Data Center / Hyperscaler,Europe,Sweden,7354423.6,72.6,240.3,0.837,32.1,synthetic,53.24,B,Early / Long Horizon,18759663.72,RECs,"7,354,424 MWh/yr; 27% decarbonization gap; grid 240 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure high.",High
SYN-002014,India Cement Works 2014,Cement,India,India,409344.4,19.6,706.9,0.533,24.9,synthetic,53.24,B,Early / Long Horizon,838009.86,Decarbonization Advisory,"409,344 MWh/yr; 80% decarbonization gap; grid 707 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-007060,North America Paperworks 7060,Pulp & Paper,North America,United States,1466224.3,51.2,361.5,0.579,10.3,synthetic,53.24,B,Evaluating,3612776.68,Energy Efficiency Retrofit,"1,466,224 MWh/yr; 49% decarbonization gap; grid 362 gCO2/kWh; evaluating (~10 mo to renewal); ESG pressure medium.",Medium
SYN-009816,Europe Agri-Foods 9816,Food & Beverage,Europe,France,1504835.7,20.2,240.1,0.873,35.9,synthetic,53.24,B,Early / Long Horizon,5618153.6,Energy Efficiency Retrofit,"1,504,836 MWh/yr; 80% decarbonization gap; grid 240 gCO2/kWh; early / long horizon (~36 mo to renewal); ESG pressure high.",High
SYN-000575,North America Retail Group 0575,Retail / E-commerce,North America,Canada,2401698.6,53.0,406.2,0.709,33.4,synthetic,53.23,B,Early / Long Horizon,7524521.71,On-site Solar,"2,401,699 MWh/yr; 47% decarbonization gap; grid 406 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure high.",High
SYN-001858,North America Cement Co 1858,Cement,North America,United States,1400420.6,17.0,384.7,0.61,25.3,synthetic,53.23,B,Early / Long Horizon,2932480.74,Decarbonization Advisory,"1,400,421 MWh/yr; 83% decarbonization gap; grid 385 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure medium.",Medium
SYN-002367,East Asia Logistics Network 2367,Logistics & Warehousing,East Asia (ex-China),Japan,462089.6,10.5,473.2,0.621,49.9,synthetic,53.23,B,Locked-in (long contract),2043360.21,On-site Solar,"462,090 MWh/yr; 90% decarbonization gap; grid 473 gCO2/kWh; locked-in (long contract) (~50 mo to renewal); ESG pressure medium.",Medium
SYN-003988,North America Mobility Works 3988,Automotive Manufacturing,North America,Mexico,1521351.7,30.4,373.0,0.603,31.5,synthetic,53.23,B,Early / Long Horizon,5167727.45,EV Fleet Electrification,"1,521,352 MWh/yr; 70% decarbonization gap; grid 373 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure medium.",Medium
SYN-005849,North America Semiconductor Works 5849,Semiconductor,North America,Mexico,3365468.4,45.0,360.1,0.639,50.8,synthetic,53.23,B,Locked-in (long contract),9810340.39,Corporate PPA,"3,365,468 MWh/yr; 55% decarbonization gap; grid 360 gCO2/kWh; locked-in (long contract) (~51 mo to renewal); ESG pressure medium.",Medium
SYN-006039,Middle East Auto Manufacturing 6039,Automotive Manufacturing,Middle East,United Arab Emirates,815781.0,38.3,542.0,0.474,24.4,synthetic,53.23,B,Early / Long Horizon,2558370.79,EV Fleet Electrification,"815,781 MWh/yr; 62% decarbonization gap; grid 542 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-000535,North America Cement Works 0535,Cement,North America,Mexico,3224465.2,23.8,375.2,0.662,34.7,synthetic,53.22,B,Early / Long Horizon,6357355.59,Corporate PPA,"3,224,465 MWh/yr; 76% decarbonization gap; grid 375 gCO2/kWh; early / long horizon (~35 mo to renewal); ESG pressure high.",High
SYN-002161,North America Cement Co 2161,Cement,North America,Mexico,1357378.0,2.0,326.1,0.737,34.8,synthetic,53.22,B,Early / Long Horizon,3208841.59,Decarbonization Advisory,"1,357,378 MWh/yr; 98% decarbonization gap; grid 326 gCO2/kWh; early / long horizon (~35 mo to renewal); ESG pressure high.",High
SYN-002839,Latin America Cement Works 2839,Cement,Latin America,Brazil,3916895.1,21.7,228.7,0.517,23.9,synthetic,53.22,B,Early / Long Horizon,7870609.01,Battery Storage,"3,916,895 MWh/yr; 78% decarbonization gap; grid 229 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure medium.",Medium
SYN-008417,Europe Beverage Works 8417,Food & Beverage,Europe,Italy,1672154.4,37.3,272.9,0.972,31.9,synthetic,53.22,B,Early / Long Horizon,5299224.51,Energy Efficiency Retrofit,"1,672,154 MWh/yr; 63% decarbonization gap; grid 273 gCO2/kWh; early / long horizon (~32 mo to renewal); ESG pressure high.",High
SYN-002683,Europe Connectivity Group 2683,Telecom,Europe,France,1208033.5,27.3,260.0,0.965,48.3,synthetic,53.21,B,Locked-in (long contract),4611305.48,Energy Efficiency Retrofit,"1,208,034 MWh/yr; 73% decarbonization gap; grid 260 gCO2/kWh; locked-in (long contract) (~48 mo to renewal); ESG pressure high.",High
SYN-007031,Europe Distribution Retail 7031,Retail / E-commerce,Europe,Poland,1461503.4,41.6,254.9,0.834,26.8,synthetic,53.21,B,Early / Long Horizon,5228674.56,On-site Solar,"1,461,503 MWh/yr; 58% decarbonization gap; grid 255 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure high.",High
SYN-000319,China Cement Works 0319,Cement,China,China,1581101.0,13.9,516.8,0.53,42.4,synthetic,53.2,B,Locked-in (long contract),3399050.93,Decarbonization Advisory,"1,581,101 MWh/yr; 86% decarbonization gap; grid 517 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-001041,Latin America Hyperscale DC 1041,Data Center / Hyperscaler,Latin America,Brazil,7025576.2,47.3,221.8,0.506,38.8,synthetic,53.2,B,Locked-in (long contract),25386217.04,Corporate PPA,"7,025,576 MWh/yr; 53% decarbonization gap; grid 222 gCO2/kWh; locked-in (long contract) (~39 mo to renewal); ESG pressure medium.",Medium
SYN-005164,North America Agri-Foods 5164,Food & Beverage,North America,United States,1122760.7,11.5,348.4,0.602,41.6,synthetic,53.2,B,Locked-in (long contract),4514059.39,Energy Efficiency Retrofit,"1,122,761 MWh/yr; 88% decarbonization gap; grid 348 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-006541,Europe Clinker Plant 6541,Cement,Europe,Netherlands,1659639.7,19.6,229.0,0.914,25.3,synthetic,53.2,B,Early / Long Horizon,3397614.39,Decarbonization Advisory,"1,659,640 MWh/yr; 80% decarbonization gap; grid 229 gCO2/kWh; early / long horizon (~25 mo to renewal); ESG pressure high.",High
SYN-005725,North America Agri-Foods 5725,Food & Beverage,North America,Mexico,1276017.2,35.8,358.2,0.731,26.9,synthetic,53.19,B,Early / Long Horizon,4106988.96,Energy Efficiency Retrofit,"1,276,017 MWh/yr; 64% decarbonization gap; grid 358 gCO2/kWh; early / long horizon (~27 mo to renewal); ESG pressure high.",High
SYN-006256,Southeast Asia Cement Co 6256,Cement,Southeast Asia,Indonesia,519399.1,18.5,560.6,0.509,18.3,synthetic,53.19,B,Early / Long Horizon,1073597.94,Decarbonization Advisory,"519,399 MWh/yr; 82% decarbonization gap; grid 561 gCO2/kWh; early / long horizon (~18 mo to renewal); ESG pressure medium.",Medium
SYN-004685,East Asia Mobility Works 4685,Automotive Manufacturing,East Asia (ex-China),Japan,2161769.2,49.4,398.8,0.665,28.4,synthetic,53.18,B,Early / Long Horizon,5987668.33,EV Fleet Electrification,"2,161,769 MWh/yr; 51% decarbonization gap; grid 399 gCO2/kWh; early / long horizon (~28 mo to renewal); ESG pressure high.",High
SYN-005583,China Auto Manufacturing 5583,Automotive Manufacturing,China,China,1499350.1,44.8,570.0,0.513,32.9,synthetic,53.18,B,Early / Long Horizon,4380501.25,EV Fleet Electrification,"1,499,350 MWh/yr; 55% decarbonization gap; grid 570 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure medium.",Medium
SYN-005840,Europe Cement Works 5840,Cement,Europe,Italy,2106711.4,11.7,241.0,0.942,45.4,synthetic,53.18,B,Locked-in (long contract),4612433.94,Decarbonization Advisory,"2,106,711 MWh/yr; 88% decarbonization gap; grid 241 gCO2/kWh; locked-in (long contract) (~45 mo to renewal); ESG pressure high.",High
SYN-000292,Southeast Asia Paperworks 0292,Pulp & Paper,Southeast Asia,Vietnam,6697752.9,59.7,565.8,0.375,41.6,synthetic,53.16,B,Locked-in (long contract),14795336.16,Corporate PPA,"6,697,753 MWh/yr; 40% decarbonization gap; grid 566 gCO2/kWh; locked-in (long contract) (~42 mo to renewal); ESG pressure medium.",Medium
SYN-002301,Europe Agri-Foods 2301,Food & Beverage,Europe,Germany,1480728.3,28.8,268.6,0.987,46.9,synthetic,53.16,B,Locked-in (long contract),5107920.34,Energy Efficiency Retrofit,"1,480,728 MWh/yr; 71% decarbonization gap; grid 269 gCO2/kWh; locked-in (long contract) (~47 mo to renewal); ESG pressure high.",High
SYN-002767,Europe Steel Works 2767,Steel,Europe,Spain,2845468.4,22.3,229.1,0.987,39.9,synthetic,53.16,B,Locked-in (long contract),5686953.14,Battery Storage,"2,845,468 MWh/yr; 78% decarbonization gap; grid 229 gCO2/kWh; locked-in (long contract) (~40 mo to renewal); ESG pressure high.",High
SYN-008584,North America Life Sciences Plant 8584,Pharmaceuticals,North America,Canada,2559601.8,32.5,378.0,0.571,38.3,synthetic,53.16,B,Locked-in (long contract),8517074.99,Energy Efficiency Retrofit,"2,559,602 MWh/yr; 68% decarbonization gap; grid 378 gCO2/kWh; locked-in (long contract) (~38 mo to renewal); ESG pressure medium.",Medium
SYN-009177,Latin America Cloud Campus 9177,Data Center / Hyperscaler,Latin America,Argentina,12322527.3,58.2,229.4,0.442,53.7,synthetic,53.16,B,Locked-in (long contract),38884967.15,Corporate PPA,"12,322,527 MWh/yr; 42% decarbonization gap; grid 229 gCO2/kWh; locked-in (long contract) (~54 mo to renewal); ESG pressure medium.",Medium
SYN-001642,Europe Mobile Operator 1642,Telecom,Europe,Spain,4123065.9,55.7,245.1,0.986,37.2,synthetic,53.14,B,Locked-in (long contract),11523144.58,Energy Efficiency Retrofit,"4,123,066 MWh/yr; 44% decarbonization gap; grid 245 gCO2/kWh; locked-in (long contract) (~37 mo to renewal); ESG pressure high.",High
SYN-004457,North America Retail Group 4457,Retail / E-commerce,North America,Canada,997849.0,47.7,405.2,0.602,20.1,synthetic,53.14,B,Early / Long Horizon,3332516.31,On-site Solar,"997,849 MWh/yr; 52% decarbonization gap; grid 405 gCO2/kWh; early / long horizon (~20 mo to renewal); ESG pressure medium.",Medium
SYN-004752,Europe Cement Co 4752,Cement,Europe,Sweden,678429.1,17.0,278.9,0.932,17.6,synthetic,53.14,B,Evaluating,1420630.54,Decarbonization Advisory,"678,429 MWh/yr; 83% decarbonization gap; grid 279 gCO2/kWh; evaluating (~18 mo to renewal); ESG pressure high.",High
SYN-009688,Europe Mobility Works 9688,Automotive Manufacturing,Europe,Poland,1927811.8,24.6,224.3,0.823,36.2,synthetic,53.14,B,Locked-in (long contract),6917374.3,EV Fleet Electrification,"1,927,812 MWh/yr; 75% decarbonization gap; grid 224 gCO2/kWh; locked-in (long contract) (~36 mo to renewal); ESG pressure high.",High
SYN-007578,Europe Connectivity Group 7578,Telecom,Europe,France,1393507.9,33.7,275.3,0.985,57.0,synthetic,53.13,B,Locked-in (long contract),4998234.14,Energy Efficiency Retrofit,"1,393,508 MWh/yr; 66% decarbonization gap; grid 275 gCO2/kWh; locked-in (long contract) (~57 mo to renewal); ESG pressure high.",High
SYN-007508,Europe Vehicle Assembly 7508,Automotive Manufacturing,Europe,Sweden,2629244.6,41.8,249.2,0.967,53.6,synthetic,53.12,B,Locked-in (long contract),7941896.24,EV Fleet Electrification,"2,629,245 MWh/yr; 58% decarbonization gap; grid 249 gCO2/kWh; locked-in (long contract) (~54 mo to renewal); ESG pressure high.",High
SYN-002263,North America Fulfilment Centres 2263,Logistics & Warehousing,North America,United States,1042920.3,21.0,330.4,0.746,39.0,synthetic,53.11,B,Locked-in (long contract),4217569.69,On-site Solar,"1,042,920 MWh/yr; 79% decarbonization gap; grid 330 gCO2/kWh; locked-in (long contract) (~39 mo to renewal); ESG pressure high.",High
SYN-005919,Southeast Asia Mobility Works 5919,Automotive Manufacturing,Southeast Asia,Thailand,2682539.9,44.1,542.9,0.373,38.8,synthetic,53.11,B,Locked-in (long contract),7899275.24,EV Fleet Electrification,"2,682,540 MWh/yr; 56% decarbonization gap; grid 543 gCO2/kWh; locked-in (long contract) (~39 mo to renewal); ESG pressure medium.",Medium
SYN-005967,North America Bioworks 5967,Pharmaceuticals,North America,Mexico,2150852.7,45.9,379.2,0.689,28.6,synthetic,53.11,B,Early / Long Horizon,6205855.3,Energy Efficiency Retrofit,"2,150,853 MWh/yr; 54% decarbonization gap; grid 379 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure high.",High
SYN-006682,Europe Clinker Plant 6682,Cement,Europe,Germany,738807.4,8.0,261.4,0.928,23.6,synthetic,53.1,B,Early / Long Horizon,1666749.49,Decarbonization Advisory,"738,807 MWh/yr; 92% decarbonization gap; grid 261 gCO2/kWh; early / long horizon (~24 mo to renewal); ESG pressure high.",High
SYN-007633,North America Bioworks 7633,Pharmaceuticals,North America,Canada,2604330.1,52.8,400.7,0.696,28.8,synthetic,53.1,B,Early / Long Horizon,6921267.67,Energy Efficiency Retrofit,"2,604,330 MWh/yr; 47% decarbonization gap; grid 401 gCO2/kWh; early / long horizon (~29 mo to renewal); ESG pressure high.",High
SYN-009275,Southeast Asia Fulfilment Centres 9275,Logistics & Warehousing,Southeast Asia,Thailand,2669855.1,54.1,460.2,0.401,26.4,synthetic,53.1,B,Early / Long Horizon,7615494.69,On-site Solar,"2,669,855 MWh/yr; 46% decarbonization gap; grid 460 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-007321,Europe Cloud Campus 7321,Data Center / Hyperscaler,Europe,Spain,2944675.7,49.8,234.1,0.923,39.5,synthetic,53.09,B,Locked-in (long contract),10331100.23,Corporate PPA,"2,944,676 MWh/yr; 50% decarbonization gap; grid 234 gCO2/kWh; locked-in (long contract) (~40 mo to renewal); ESG pressure high.",High
SYN-000099,Europe Auto Manufacturing 0099,Automotive Manufacturing,Europe,France,3930676.1,49.4,242.8,0.863,33.4,synthetic,53.08,B,Early / Long Horizon,10887186.66,EV Fleet Electrification,"3,930,676 MWh/yr; 51% decarbonization gap; grid 243 gCO2/kWh; early / long horizon (~33 mo to renewal); ESG pressure high.",High
SYN-000807,North America Auto Manufacturing 0807,Automotive Manufacturing,North America,United States,3585589.0,53.5,392.7,0.745,36.5,synthetic,53.08,B,Locked-in (long contract),9446234.22,EV Fleet Electrification,"3,585,589 MWh/yr; 46% decarbonization gap; grid 393 gCO2/kWh; locked-in (long contract) (~36 mo to renewal); ESG pressure high.",High
SYN-000500,Europe Telecom Networks 0500,Telecom,Europe,Sweden,2326084.4,49.0,256.3,0.915,30.3,synthetic,53.07,B,Early / Long Horizon,7061992.24,Energy Efficiency Retrofit,"2,326,084 MWh/yr; 51% decarbonization gap; grid 256 gCO2/kWh; early / long horizon (~30 mo to renewal); ESG pressure high.",High
SYN-003831,North America Pulp & Paper Mill 3831,Pulp & Paper,North America,Mexico,2712514.3,46.6,337.1,0.627,23.2,synthetic,53.07,B,Early / Long Horizon,7057962.21,Energy Efficiency Retrofit,"2,712,514 MWh/yr; 53% decarbonization gap; grid 337 gCO2/kWh; early / long horizon (~23 mo to renewal); ESG pressure medium.",Medium
SYN-000916,China Food Processing 0916,Food & Beverage,China,China,2145055.8,54.2,607.3,0.586,51.7,synthetic,53.06,B,Locked-in (long contract),5601598.72,Corporate PPA,"2,145,056 MWh/yr; 46% decarbonization gap; grid 607 gCO2/kWh; locked-in (long contract) (~52 mo to renewal); ESG pressure medium.",Medium
SYN-006575,Middle East Fibre Mill 6575,Pulp & Paper,Middle East,Qatar,5899046.7,53.1,547.7,0.322,35.7,synthetic,53.06,B,Early / Long Horizon,14199005.41,Corporate PPA,"5,899,047 MWh/yr; 47% decarbonization gap; grid 548 gCO2/kWh; early / long horizon (~36 mo to renewal); ESG pressure low.",Low
SYN-007193,East Asia Refining Complex 7193,Oil & Gas,East Asia (ex-China),Taiwan,2090836.6,27.8,404.6,0.722,33.6,synthetic,53.06,B,Early / Long Horizon,4633712.07,Battery Storage,"2,090,837 MWh/yr; 72% decarbonization gap; grid 405 gCO2/kWh; early / long horizon (~34 mo to renewal); ESG pressure high.",High
SYN-002047,Latin America Agri-Foods 2047,Food & Beverage,Latin America,Brazil,1067677.6,13.5,237.7,0.57,25.5,synthetic,53.05,B,Early / Long Horizon,4222131.07,Energy Efficiency Retrofit,"1,067,678 MWh/yr; 86% decarbonization gap; grid 238 gCO2/kWh; early / long horizon (~26 mo to renewal); ESG pressure medium.",Medium
SYN-005288,Southeast Asia Mobile Operator 5288,Telecom,Southeast Asia,Vietnam,5460888.0,64.0,491.8,0.484,36.0,synthetic,53.05,B,Early / Long Horizon,13630376.45,Energy Efficiency Retrofit,"5,460,888 MWh/yr; 36% decarbonization gap; grid 492 gCO2/kWh; early / long horizon (~36 mo to renewal); ESG pressure medium.",Medium
